member_id,member_name,party,state,congress,avg_simple_conformity,avg_entropy_conformity,votes_cast,birth_year,first_year_served,gender,chamber,district
P000229,Perkins,D,KY,102,0.8776529338327091,0.558286391893118,801,1954.0,1983.0,M,rep,KY-7
P000258,Peterson,D,MN,111,0.925925925925926,0.7975994259204287,1620,1944.0,1991.0,M,rep,MN-7
P000258,Peterson,D,MN,112,0.5679642629227823,0.442372908762335,1567,1944.0,1991.0,M,rep,MN-7
P000258,Peterson,D,MN,113,0.6616541353383458,0.5416884928829973,1197,1944.0,1991.0,M,rep,MN-7
P000258,Peterson,D,MN,114,0.6477794793261868,0.5748999501125871,1306,1944.0,1991.0,M,rep,MN-7
P000258,Peterson,D,MN,115,0.7704347826086957,0.683227249388397,1150,1944.0,1991.0,M,rep,MN-7
P000258,Peterson,D,MN,116,0.8491978609625669,0.8008880707926606,935,1944.0,1991.0,M,rep,MN-7
P000258,Peterson (MN),D,MN,102,0.8532423208191127,0.5580669232607121,879,1944.0,1991.0,M,rep,MN-7
P000258,Peterson (MN),D,MN,103,0.7275254865616312,0.4919695963554382,1079,1944.0,1991.0,M,rep,MN-7
P000258,Peterson (MN),D,MN,104,0.6376252891287587,0.382963595487112,1297,1944.0,1991.0,M,rep,MN-7
P000258,Peterson (MN),D,MN,105,0.7281385281385281,0.4823324523628484,1155,1944.0,1991.0,M,rep,MN-7
P000258,Peterson (MN),D,MN,106,0.6839899413243923,0.5188454276691123,1193,1944.0,1991.0,M,rep,MN-7
P000258,Peterson (MN),D,MN,107,0.7529162248144221,0.5768175142244628,943,1944.0,1991.0,M,rep,MN-7
P000258,Peterson (MN),D,MN,108,0.7880299251870324,0.6546435550389189,1203,1944.0,1991.0,M,rep,MN-7
P000258,Peterson (MN),D,MN,109,0.7933130699088146,0.633609022642098,658,1944.0,1991.0,M,rep,MN-7
P000258,Peterson (MN),D,MN,110,0.9239250275633958,0.8209666747840201,1814,1944.0,1991.0,M,rep,MN-7
P000259,Peterson (FL),D,FL,102,0.8907168037602821,0.5776713815499924,851,1935.0,1991.0,M,rep,FL-2
P000259,Peterson (FL),D,FL,103,0.906046511627907,0.5819246511243076,1075,1935.0,1991.0,M,rep,FL-2
P000259,Peterson (FL),D,FL,104,0.8060109289617486,0.4472158075869707,1098,1935.0,1991.0,M,rep,FL-2
P000263,Peterson (PA),R,PA,105,0.9642545771578028,0.673250009529384,1147,1938.0,1997.0,M,rep,PA-5
P000263,Peterson (PA),R,PA,106,0.9430199430199432,0.6778509321672133,1053,1938.0,1997.0,M,rep,PA-5
P000263,Peterson (PA),R,PA,107,0.9669156883671292,0.7802445192903981,937,1938.0,1997.0,M,rep,PA-5
P000263,Peterson (PA),R,PA,108,0.9598930481283422,0.7827354703033429,1122,1938.0,1997.0,M,rep,PA-5
P000263,Peterson (PA),R,PA,109,0.9562398703403564,0.7675030357922243,617,1938.0,1997.0,M,rep,PA-5
P000263,Peterson (PA),R,PA,110,0.924901185770751,0.6733840369234233,1518,1938.0,1997.0,M,rep,PA-5
P000265,Petri,R,WI,101,0.748995983935743,0.3798012592997341,498,1940.0,1979.0,M,rep,WI-6
P000265,Petri,R,WI,102,0.7168539325842697,0.421005119306222,890,1940.0,1979.0,M,rep,WI-6
P000265,Petri,R,WI,103,0.8636363636363636,0.5441766877962292,1078,1940.0,1979.0,M,rep,WI-6
P000265,Petri,R,WI,104,0.8572519083969465,0.6526713512538465,1310,1940.0,1979.0,M,rep,WI-6
P000265,Petri,R,WI,105,0.8610871440897325,0.6350411191681063,1159,1940.0,1979.0,M,rep,WI-6
P000265,Petri,R,WI,106,0.8813278008298755,0.6550843140377338,1205,1940.0,1979.0,M,rep,WI-6
P000265,Petri,R,WI,107,0.895112016293279,0.7491005461101355,982,1940.0,1979.0,M,rep,WI-6
P000265,Petri,R,WI,108,0.8900826446280992,0.7567625155192121,1210,1940.0,1979.0,M,rep,WI-6
P000265,Petri,R,WI,109,0.8827067669172932,0.7340681044586116,665,1940.0,1979.0,M,rep,WI-6
P000265,Petri,R,WI,110,0.88751345532831,0.672388360218945,1858,1940.0,1979.0,M,rep,WI-6
P000265,Petri,R,WI,111,0.9234537660747092,0.7478442925388187,1633,1940.0,1979.0,M,rep,WI-6
P000265,Petri,R,WI,112,0.8829054477144647,0.6974598621330201,1597,1940.0,1979.0,M,rep,WI-6
P000265,Petri,R,WI,113,0.9180602006688964,0.7497829282095541,1196,1940.0,1979.0,M,rep,WI-6
P000323,Pickering,R,MS,105,0.9593862815884476,0.6729473685417473,1108,1963.0,1997.0,M,rep,MS-3
P000323,Pickering,R,MS,106,0.9550084889643464,0.6790611586726859,1178,1963.0,1997.0,M,rep,MS-3
P000323,Pickering,R,MS,107,0.9617768595041324,0.7789449080965158,968,1963.0,1997.0,M,rep,MS-3
P000323,Pickering,R,MS,108,0.9668989547038328,0.7908119206169488,1148,1963.0,1997.0,M,rep,MS-3
P000323,Pickering,R,MS,109,0.9635499207606972,0.7584939541774,631,1963.0,1997.0,M,rep,MS-3
P000323,Pickering,R,MS,110,0.9260869565217392,0.6791711521442646,1610,1963.0,1997.0,M,rep,MS-3
P000326,Pickett,D,VA,101,0.8023715415019763,0.5651211494739761,506,1930.0,1987.0,M,rep,VA-2
P000326,Pickett,D,VA,102,0.7878440366972477,0.5356292600698521,872,1930.0,1987.0,M,rep,VA-2
P000326,Pickett,D,VA,103,0.7973358705994291,0.5337025105377002,1051,1930.0,1987.0,M,rep,VA-2
P000326,Pickett,D,VA,104,0.6292307692307693,0.3782556016279563,1300,1930.0,1987.0,M,rep,VA-2
P000326,Pickett,D,VA,105,0.7420774647887324,0.4840004477172687,1136,1930.0,1987.0,M,rep,VA-2
P000326,Pickett,D,VA,106,0.7796312554872695,0.549084809500564,1139,1930.0,1987.0,M,rep,VA-2
P000328,Pickle,D,TX,101,0.8775100401606426,0.5945876773712068,498,1913.0,1963.0,M,rep,TX-10
P000328,Pickle,D,TX,102,0.8534583821805393,0.5595819192117567,853,1913.0,1963.0,M,rep,TX-10
P000328,Pickle,D,TX,103,0.8767535070140281,0.5677803321951899,998,1913.0,1963.0,M,rep,TX-10
P000373,Pitts,R,PA,105,0.9526678141135972,0.6714417298639372,1162,1939.0,1997.0,M,rep,PA-16
P000373,Pitts,R,PA,106,0.9398814563928872,0.6767274547057146,1181,1939.0,1997.0,M,rep,PA-16
P000373,Pitts,R,PA,107,0.9398340248962656,0.7738458510997865,964,1939.0,1997.0,M,rep,PA-16
P000373,Pitts,R,PA,108,0.9512820512820512,0.7839928136453153,1170,1939.0,1997.0,M,rep,PA-16
P000373,Pitts,R,PA,109,0.938345864661654,0.7577114694082521,665,1939.0,1997.0,M,rep,PA-16
P000373,Pitts,R,PA,110,0.9365079365079364,0.6879080034184653,1764,1939.0,1997.0,M,rep,PA-16
P000373,Pitts,R,PA,111,0.958462492250465,0.763161961942473,1613,1939.0,1997.0,M,rep,PA-16
P000373,Pitts,R,PA,112,0.948374760994264,0.7228515479865016,1569,1939.0,1997.0,M,rep,PA-16
P000373,Pitts,R,PA,113,0.9500846023688664,0.7725253090062404,1182,1939.0,1997.0,M,rep,PA-16
P000373,Pitts,R,PA,114,0.9665889665889664,0.7847520634795155,1287,1939.0,1997.0,M,rep,PA-16
P000419,Pombo,R,CA,103,0.8557964184731386,0.5294522977863406,1061,1961.0,1993.0,M,rep,CA-11
P000419,Pombo,R,CA,104,0.9217191097467384,0.6717995482922691,1303,1961.0,1993.0,M,rep,CA-11
P000419,Pombo,R,CA,105,0.8931095406360424,0.6432275139104948,1132,1961.0,1993.0,M,rep,CA-11
P000419,Pombo,R,CA,106,0.905803195962994,0.6599480645377189,1189,1961.0,1993.0,M,rep,CA-11
P000419,Pombo,R,CA,107,0.9408658922914468,0.7698629187030446,947,1961.0,1993.0,M,rep,CA-11
P000419,Pombo,R,CA,108,0.9611486486486488,0.7843064774293298,1184,1961.0,1993.0,M,rep,CA-11
P000419,Pombo,R,CA,109,0.9575471698113208,0.7543051584148056,636,1961.0,1993.0,M,rep,CA-11
P000422,Pomeroy,D,ND,103,0.8969359331476323,0.5760375690596862,1077,1952.0,1993.0,M,rep,ND-0
P000422,Pomeroy,D,ND,104,0.8405238828967643,0.4584375154479025,1298,1952.0,1993.0,M,rep,ND-0
P000422,Pomeroy,D,ND,105,0.8682795698924731,0.5475700828202745,1116,1952.0,1993.0,M,rep,ND-0
P000422,Pomeroy,D,ND,106,0.8908780903665814,0.606055784059324,1173,1952.0,1993.0,M,rep,ND-0
P000422,Pomeroy,D,ND,107,0.8808290155440415,0.6361601324131227,965,1952.0,1993.0,M,rep,ND-0
P000422,Pomeroy,D,ND,108,0.8784346378018318,0.7104270119206686,1201,1952.0,1993.0,M,rep,ND-0
P000422,Pomeroy,D,ND,109,0.8895705521472392,0.690115886514165,652,1952.0,1993.0,M,rep,ND-0
P000422,Pomeroy,D,ND,110,0.9655172413793104,0.8480091465312677,1827,1952.0,1993.0,M,rep,ND-0
P000422,Pomeroy,D,ND,111,0.9735849056603774,0.8246891030662337,1590,1952.0,1993.0,M,rep,ND-0
P000444,Porter,R,IL,101,0.7605633802816901,0.3935524554647319,497,1935.0,1979.0,M,rep,IL-10
P000444,Porter,R,IL,102,0.7986030267753201,0.4431383287186655,859,1935.0,1979.0,M,rep,IL-10
P000444,Porter,R,IL,103,0.7825261158594492,0.5158347244442464,1053,1935.0,1979.0,M,rep,IL-10
P000444,Porter,R,IL,104,0.8494208494208494,0.6544122014720233,1295,1935.0,1979.0,M,rep,IL-10
P000444,Porter,R,IL,105,0.8219663418954827,0.6295975041126611,1129,1935.0,1979.0,M,rep,IL-10
P000444,Porter,R,IL,106,0.8026200873362446,0.619426449157793,1145,1935.0,1979.0,M,rep,IL-10
P000449,Portman,R,OH,103,0.9194776931447224,0.5500800584323573,919,1955.0,1993.0,M,sen,
P000449,Portman,R,OH,104,0.9204633204633204,0.681894340632858,1295,1955.0,1993.0,M,sen,
P000449,Portman,R,OH,105,0.9261213720316622,0.6635923629629435,1137,1955.0,1993.0,M,sen,
P000449,Portman,R,OH,106,0.917854149203688,0.6748931867025937,1193,1955.0,1993.0,M,sen,
P000449,Portman,R,OH,107,0.9708939708939708,0.7825345172069111,962,1955.0,1993.0,M,sen,
P000449,Portman,R,OH,108,0.9685641461342396,0.7872209105829526,1177,1955.0,1993.0,M,sen,
P000449,Portman,R,OH,109,0.9851851851851852,0.8463164449585858,135,1955.0,1993.0,M,sen,
P000452,Poshard,D,IL,101,0.884313725490196,0.6053444112419305,510,1945.0,1989.0,M,rep,IL-19
P000452,Poshard,D,IL,102,0.84251968503937,0.5520666916488254,889,1945.0,1989.0,M,rep,IL-19
P000452,Poshard,D,IL,103,0.7687385740402194,0.524018993839682,1094,1945.0,1989.0,M,rep,IL-19
P000452,Poshard,D,IL,104,0.7638152914458743,0.4341859540598508,1321,1945.0,1989.0,M,rep,IL-19
P000452,Poshard,D,IL,105,0.8411885245901639,0.5217269626156319,976,1945.0,1989.0,M,rep,IL-19
P000523,Price (NC),D,NC,101,0.9428007889546351,0.6223734639512373,507,1940.0,1987.0,M,rep,NC-4
P000523,Price (NC),D,NC,102,0.9217687074829932,0.5814062768106831,882,1940.0,1987.0,M,rep,NC-4
P000523,Price (NC),D,NC,103,0.9481481481481482,0.5886242928765354,1080,1940.0,1987.0,M,rep,NC-4
P000523,Price (NC),D,NC,105,0.9148566463944396,0.5554334776102322,1151,1940.0,1987.0,M,rep,NC-4
P000523,Price (NC),D,NC,106,0.940828402366864,0.6211228302620152,1183,1940.0,1987.0,M,rep,NC-4
P000523,Price (NC),D,NC,107,0.9402677651905252,0.6557415080346168,971,1940.0,1987.0,M,rep,NC-4
P000523,Price (NC),D,NC,108,0.9525,0.7318973795241631,1200,1940.0,1987.0,M,rep,NC-4
P000523,Price (NC),D,NC,109,0.9665144596651446,0.7083513870838232,657,1940.0,1987.0,M,rep,NC-4
P000523,Price (NC),D,NC,110,0.9863908546543276,0.8516658534234341,1837,1940.0,1987.0,M,rep,NC-4
P000523,Price (NC),D,NC,111,0.9896088019559902,0.8327486511124307,1636,1940.0,1987.0,M,rep,NC-4
P000523,Price (NC),D,NC,112,0.9522912743251726,0.642143683054206,1593,1940.0,1987.0,M,rep,NC-4
P000523,Price (NC),D,NC,113,0.9608006672226856,0.7191608687311797,1199,1940.0,1987.0,M,rep,NC-4
P000523,Price (NC),D,NC,114,0.9788566953797964,0.8097883207508102,1277,1940.0,1987.0,M,rep,NC-4
P000523,Price (NC),D,NC,115,0.97883149872989,0.8249092021621757,1181,1940.0,1987.0,M,rep,NC-4
P000523,Price (NC),D,NC,116,0.9936507936507936,0.9069888901893588,945,1940.0,1987.0,M,rep,NC-4
P000523,Price (NC),D,NC,117,0.9958202716823408,0.9432323738843512,957,1940.0,1987.0,M,rep,NC-4
P000555,Pryce,R,OH,103,0.9053030303030304,0.5579444173175999,1056,1951.0,1993.0,F,rep,OH-15
P000555,Pryce,R,OH,104,0.9171974522292994,0.6805794110008127,1256,1951.0,1993.0,F,rep,OH-15
P000555,Pryce (OH),R,OH,105,0.9186507936507936,0.658714208806611,1008,1951.0,1993.0,F,rep,OH-15
P000555,Pryce (OH),R,OH,106,0.9136029411764706,0.6729928292491063,1088,1951.0,1993.0,F,rep,OH-15
P000555,Pryce (OH),R,OH,107,0.962719298245614,0.7708538976469773,912,1951.0,1993.0,F,rep,OH-15
P000555,Pryce (OH),R,OH,108,0.9561855670103092,0.7820324647438162,1164,1951.0,1993.0,F,rep,OH-15
P000555,Pryce (OH),R,OH,109,0.9503105590062112,0.7536338842705117,644,1951.0,1993.0,F,rep,OH-15
P000555,Pryce (OH),R,OH,110,0.8901773533424284,0.6572267270230033,1466,1951.0,1993.0,F,rep,OH-15
P000574,Pursell,R,MI,101,0.7833698030634574,0.406004812390386,457,1932.0,1977.0,M,rep,MI-2
P000574,Pursell,R,MI,102,0.7810578105781057,0.4488697721282453,813,1932.0,1977.0,M,rep,MI-2
P000583,Paul,R,TX,105,0.6850393700787402,0.504969853850673,1143,1935.0,1975.0,M,rep,TX-14
P000583,Paul,R,TX,106,0.6353350739773717,0.4730671983551745,1149,1935.0,1975.0,M,rep,TX-14
P000583,Paul,R,TX,107,0.6816239316239316,0.5856359483735628,936,1935.0,1975.0,M,rep,TX-14
P000583,Paul,R,TX,108,0.6802218114602587,0.5885185555940127,1082,1935.0,1975.0,M,rep,TX-14
P000583,Paul,R,TX,109,0.6349206349206349,0.5322169512848419,630,1935.0,1975.0,M,rep,TX-14
P000583,Paul,R,TX,110,0.7580071174377224,0.558085125556802,1405,1935.0,1975.0,M,rep,TX-14
P000583,Paul,R,TX,111,0.7660277594183741,0.628599684614996,1513,1935.0,1975.0,M,rep,TX-14
P000583,Paul,R,TX,112,0.718503937007874,0.563816287603478,1016,1935.0,1975.0,M,rep,TX-14
P000584,Phelps,D,IL,106,0.8244592346089851,0.5870249856057338,1202,1947.0,1999.0,M,rep,IL-19
P000584,Phelps,D,IL,107,0.8357438016528925,0.6181678875597599,968,1947.0,1999.0,M,rep,IL-19
P000585,Platts,R,PA,107,0.9178228388473852,0.7651636586389887,937,1962.0,2001.0,M,rep,PA-19
P000585,Platts,R,PA,108,0.931063829787234,0.7692312885155658,1175,1962.0,2001.0,M,rep,PA-19
P000585,Platts,R,PA,109,0.8938461538461538,0.7359751022571521,650,1962.0,2001.0,M,rep,PA-19
P000585,Platts,R,PA,110,0.8554945054945055,0.6598899041620108,1820,1962.0,2001.0,M,rep,PA-19
P000585,Platts,R,PA,111,0.8892405063291139,0.7366782641700345,1580,1962.0,2001.0,M,rep,PA-19
P000585,Platts,R,PA,112,0.8770226537216829,0.6842229917421822,1545,1962.0,2001.0,M,rep,PA-19
P000586,Putnam,R,FL,107,0.9767441860465116,0.7845308900732709,946,1974.0,2001.0,M,rep,FL-12
P000586,Putnam,R,FL,108,0.9744680851063828,0.7897255827671836,1175,1974.0,2001.0,M,rep,FL-12
P000586,Putnam,R,FL,109,0.970014992503748,0.7615612321941269,667,1974.0,2001.0,M,rep,FL-12
P000586,Putnam,R,FL,110,0.9526989426822482,0.6958342549092787,1797,1974.0,2001.0,M,rep,FL-12
P000586,Putnam,R,FL,111,0.9330628803245437,0.7522355307398295,1479,1974.0,2001.0,M,rep,FL-12
P000587,Pence,R,IN,107,0.9453044375644994,0.7724994111954623,969,1959.0,2001.0,M,rep,IN-6
P000587,Pence,R,IN,108,0.9399830938292476,0.7804610954244273,1183,1959.0,2001.0,M,rep,IN-6
P000587,Pence,R,IN,109,0.9255813953488372,0.7467616966180072,645,1959.0,2001.0,M,rep,IN-6
P000587,Pence,R,IN,110,0.9147597254004576,0.6884520008908591,1748,1959.0,2001.0,M,rep,IN-6
P000587,Pence,R,IN,111,0.9488673139158575,0.7649270631885157,1545,1959.0,2001.0,M,rep,IN-6
P000587,Pence,R,IN,112,0.95352016404648,0.7293557663448128,1463,1959.0,2001.0,M,rep,IN-6
P000588,Pearce,R,NM,108,0.9661876584953508,0.7863994261878045,1183,1947.0,2003.0,M,rep,NM-2
P000588,Pearce,R,NM,109,0.9583975346687212,0.7534705677938034,649,1947.0,2003.0,M,rep,NM-2
P000588,Pearce,R,NM,110,0.9402654867256636,0.6890298222014885,1808,1947.0,2003.0,M,rep,NM-2
P000588,Pearce,R,NM,112,0.9240102171136654,0.7165407417425524,1566,1947.0,2003.0,M,rep,NM-2
P000588,Pearce,R,NM,113,0.923141891891892,0.7638425402114872,1184,1947.0,2003.0,M,rep,NM-2
P000588,Pearce,R,NM,114,0.9448,0.7830953187797355,1250,1947.0,2003.0,M,rep,NM-2
P000588,Pearce,R,NM,115,0.9316163410301954,0.8005471135258787,1126,1947.0,2003.0,M,rep,NM-2
P000589,Porter,R,NV,108,0.934156378600823,0.7731331543850696,1215,1955.0,2003.0,M,rep,NV-3
P000589,Porter,R,NV,109,0.9326347305389222,0.7457897567242449,668,1955.0,2003.0,M,rep,NV-3
P000589,Porter,R,NV,110,0.8525219298245614,0.6631092425638202,1824,1955.0,2003.0,M,rep,NV-3
P000591,Price (GA),R,GA,109,0.9303030303030304,0.7501723608057475,660,1954.0,2005.0,M,rep,GA-6
P000591,Price (GA),R,GA,110,0.9218665219750408,0.6871196464341728,1843,1954.0,2005.0,M,rep,GA-6
P000591,Price (GA),R,GA,111,0.9316022799240026,0.7501931240443821,1579,1954.0,2005.0,M,rep,GA-6
P000591,Price (GA),R,GA,112,0.9366373902132998,0.720704408047029,1594,1954.0,2005.0,M,rep,GA-6
P000591,Price (GA),R,GA,113,0.934453781512605,0.7667795694144062,1190,1954.0,2005.0,M,rep,GA-6
P000591,Price (GA),R,GA,114,0.926829268292683,0.8814787131684833,82,1954.0,2005.0,M,rep,GA-6
P000591,"Price, Tom",R,GA,114,0.9478991596638656,0.7710966131263614,1190,1954.0,2005.0,M,rep,GA-6
P000591,"Price, Tom (GA)",R,GA,115,1.0,0.9187626119723574,2,1954.0,2005.0,M,rep,GA-6
P000592,Poe,R,TX,109,0.926791277258567,0.7520704069863374,642,1948.0,2005.0,M,rep,TX-2
P000592,Poe,R,TX,110,0.896414342629482,0.6746532928751436,1757,1948.0,2005.0,M,rep,TX-2
P000592,Poe (TX),R,TX,111,0.9285714285714286,0.7472347629247473,1582,1948.0,2005.0,M,rep,TX-2
P000592,Poe (TX),R,TX,112,0.9096732863549007,0.707012281206564,1561,1948.0,2005.0,M,rep,TX-2
P000592,Poe (TX),R,TX,113,0.9026933101650738,0.749694181193502,1151,1948.0,2005.0,M,rep,TX-2
P000592,Poe (TX),R,TX,114,0.930379746835443,0.7701503421475286,1106,1948.0,2005.0,M,rep,TX-2
P000592,Poe (TX),R,TX,115,0.9224452554744526,0.7904374758048589,1096,1948.0,2005.0,M,rep,TX-2
P000593,Perlmutter,D,CO,110,0.9674572531715387,0.8455990301799775,1813,1953.0,2007.0,M,rep,CO-7
P000593,Perlmutter,D,CO,111,0.9818976279650437,0.8260459324617428,1602,1953.0,2007.0,M,rep,CO-7
P000593,Perlmutter,D,CO,112,0.8632587859424921,0.6054685862300742,1565,1953.0,2007.0,M,rep,CO-7
P000593,Perlmutter,D,CO,113,0.911504424778761,0.6945231522413835,1130,1953.0,2007.0,M,rep,CO-7
P000593,Perlmutter,D,CO,114,0.9482071713147412,0.7952874182398895,1255,1953.0,2007.0,M,rep,CO-7
P000593,Perlmutter,D,CO,115,0.9391304347826088,0.8170727773959637,1150,1953.0,2007.0,M,rep,CO-7
P000593,Perlmutter,D,CO,116,0.988998899889989,0.9115847988220912,909,1953.0,2007.0,M,rep,CO-7
P000593,Perlmutter,D,CO,117,0.989909182643794,0.9417781265913476,991,1953.0,2007.0,M,rep,CO-7
P000594,Paulsen,R,MN,111,0.941140404659718,0.7557921236973415,1631,1965.0,2009.0,M,rep,MN-3
P000594,Paulsen,R,MN,112,0.9309689677010766,0.7131848020841831,1579,1965.0,2009.0,M,rep,MN-3
P000594,Paulsen,R,MN,113,0.9282136894824708,0.763895062059154,1198,1965.0,2009.0,M,rep,MN-3
P000594,Paulsen,R,MN,114,0.93353705118411,0.7729379168479541,1309,1965.0,2009.0,M,rep,MN-3
P000594,Paulsen,R,MN,115,0.9128248113998324,0.7936977912480603,1193,1965.0,2009.0,M,rep,MN-3
P000595,Peters,D,MI,111,0.945054945054945,0.8079487091794205,1638,1958.0,2009.0,M,sen,
P000595,Peters,D,MI,112,0.8941935483870967,0.6217417128036206,1550,1958.0,2009.0,M,sen,
P000595,Peters (MI),D,MI,113,0.8697152717860225,0.6852545215259591,1159,1958.0,2009.0,M,sen,
P000596,Pierluisi,D,XX,111,0.9702602230483272,0.7639731339098974,269,1959.0,2009.0,M,rep,PR-0
P000597,Pingree,D,ME,114,0.9693251533742332,0.8080834766305035,1304,1955.0,2009.0,F,rep,ME-1
P000597,Pingree,D,ME,115,0.9647766323024056,0.8260891338598848,1164,1955.0,2009.0,F,rep,ME-1
P000597,Pingree,D,ME,116,0.9903846153846154,0.9049442344520556,936,1955.0,2009.0,F,rep,ME-1
P000597,Pingree,D,ME,117,0.9919436052366566,0.9435197222570316,993,1955.0,2009.0,F,rep,ME-1
P000597,Pingree,D,ME,118,0.9736394557823128,0.8572997089872918,1176,1955.0,2009.0,F,rep,ME-1
P000597,Pingree,D,ME,119,1.0,0.8979754240816462,134,1955.0,2009.0,F,rep,ME-1
P000597,Pingree (ME),D,ME,111,0.978562421185372,0.8312343271054294,1586,1955.0,2009.0,F,rep,ME-1
P000597,Pingree (ME),D,ME,112,0.9387096774193548,0.6361417915663136,1550,1955.0,2009.0,F,rep,ME-1
P000597,Pingree (ME),D,ME,113,0.9484978540772532,0.7158423087613153,1165,1955.0,2009.0,F,rep,ME-1
P000598,Polis,D,CO,112,0.8822328114363512,0.6139871995113724,1469,1975.0,2009.0,M,rep,CO-2
P000598,Polis,D,CO,113,0.8994515539305301,0.6892698881661053,1094,1975.0,2009.0,M,rep,CO-2
P000598,Polis,D,CO,114,0.9262672811059908,0.7794051027715132,1302,1975.0,2009.0,M,rep,CO-2
P000598,Polis,D,CO,115,0.9204655674102812,0.8044344923223823,1031,1975.0,2009.0,M,rep,CO-2
P000598,Polis (CO),D,CO,111,0.971023427866831,0.8225555182820499,1622,1975.0,2009.0,M,rep,CO-2
P000599,Posey,R,FL,111,0.9393753827311696,0.7534620031762385,1633,1947.0,2009.0,M,rep,FL-8
P000599,Posey,R,FL,112,0.9221594475831764,0.7133120298544583,1593,1947.0,2009.0,M,rep,FL-8
P000599,Posey,R,FL,113,0.9172932330827068,0.7442815200825508,1197,1947.0,2009.0,M,rep,FL-8
P000599,Posey,R,FL,114,0.929277566539924,0.7665517829821291,1315,1947.0,2009.0,M,rep,FL-8
P000599,Posey,R,FL,115,0.9553327256153143,0.8124727994121064,1097,1947.0,2009.0,M,rep,FL-8
P000599,Posey,R,FL,116,0.8946236559139785,0.6865622857986236,930,1947.0,2009.0,M,rep,FL-8
P000599,Posey,R,FL,117,0.8937300743889479,0.6859115259125,941,1947.0,2009.0,M,rep,FL-8
P000599,Posey,R,FL,118,0.8951747088186356,0.6858476282907956,1202,1947.0,2009.0,M,rep,FL-8
P000600,Perriello,D,VA,111,0.9025769956002514,0.7861535628584825,1591,1974.0,2009.0,M,rep,VA-5
P000601,Palazzo,R,MS,112,0.950788643533123,0.7242466152613645,1585,1970.0,2011.0,M,rep,MS-4
P000601,Palazzo,R,MS,113,0.9514991181657848,0.7760209431829721,1134,1970.0,2011.0,M,rep,MS-4
P000601,Palazzo,R,MS,114,0.951394422310757,0.7755554575877114,1255,1970.0,2011.0,M,rep,MS-4
P000601,Palazzo,R,MS,115,0.9639401934916448,0.8109212319401238,1137,1970.0,2011.0,M,rep,MS-4
P000601,Palazzo,R,MS,116,0.9438202247191012,0.7026453995394757,890,1970.0,2011.0,M,rep,MS-4
P000601,Palazzo,R,MS,117,0.946985446985447,0.6969746739059427,962,1970.0,2011.0,M,rep,MS-4
P000602,Pompeo,R,KS,112,0.9479949874686716,0.7260390425403863,1596,1963.0,2011.0,M,rep,KS-4
P000602,Pompeo,R,KS,113,0.9643811219946572,0.7715739456101587,1123,1963.0,2011.0,M,rep,KS-4
P000602,Pompeo,R,KS,114,0.9662745098039216,0.7836835964326445,1275,1963.0,2011.0,M,rep,KS-4
P000602,Pompeo,R,KS,115,1.0,0.9610559340056436,1,1963.0,2011.0,M,rep,KS-4
P000604,Payne,D,NJ,112,0.981132075471698,0.8041394816684446,53,1958.0,2012.0,M,rep,NJ-10
P000604,Payne,D,NJ,113,0.9491379310344829,0.7158531876671801,1160,1958.0,2012.0,M,rep,NJ-10
P000604,Payne,D,NJ,114,0.9646182495344506,0.8022877699897255,1074,1958.0,2012.0,M,rep,NJ-10
P000604,Payne,D,NJ,115,0.9656108597285068,0.8255132344591191,1105,1958.0,2012.0,M,rep,NJ-10
P000604,Payne,D,NJ,116,0.9862385321100916,0.9000046401952088,872,1958.0,2012.0,M,rep,NJ-10
P000604,Payne,D,NJ,117,0.9879154078549848,0.9420993565068306,993,1958.0,2012.0,M,rep,NJ-10
P000604,Payne,D,NJ,118,0.9896373056994818,0.8780729078023695,772,1958.0,2012.0,M,rep,NJ-10
P000605,Perry,R,PA,113,0.9379715004191116,0.7644268702653353,1193,1962.0,2013.0,M,rep,PA-10
P000605,Perry,R,PA,114,0.9168573607932876,0.7651956114838039,1311,1962.0,2013.0,M,rep,PA-10
P000605,Perry,R,PA,115,0.9123841617523168,0.7866104619437757,1187,1962.0,2013.0,M,rep,PA-10
P000605,Perry,R,PA,116,0.9114470842332614,0.6888962106049991,926,1962.0,2013.0,M,rep,PA-10
P000605,Perry,R,PA,117,0.7694672131147541,0.6292278701649024,976,1962.0,2013.0,M,rep,PA-10
P000605,Perry,R,PA,118,0.8341666666666666,0.6633253516231975,1200,1962.0,2013.0,M,rep,PA-10
P000605,Perry,R,PA,119,0.8811188811188811,0.8590423087327829,143,1962.0,2013.0,M,rep,PA-10
P000606,Pittenger,R,NC,113,0.9472318339100346,0.771596985425618,1156,1948.0,2013.0,M,rep,NC-9
P000606,Pittenger,R,NC,114,0.9618973561430794,0.7822171075554316,1286,1948.0,2013.0,M,rep,NC-9
P000606,Pittenger,R,NC,115,0.9542600896860988,0.8115160181358887,1115,1948.0,2013.0,M,rep,NC-9
P000607,Pocan,D,WI,113,0.9522613065326632,0.715780452542568,1194,1964.0,2013.0,M,rep,WI-2
P000607,Pocan,D,WI,114,0.9767621998450812,0.8090202274611542,1291,1964.0,2013.0,M,rep,WI-2
P000607,Pocan,D,WI,115,0.9485500467726848,0.8282648423230733,1069,1964.0,2013.0,M,rep,WI-2
P000607,Pocan,D,WI,116,0.973175965665236,0.8977402089854026,932,1964.0,2013.0,M,rep,WI-2
